206003153,227009018,"May Day, 1992 - Camperdown Meatworkers' banner.","Ellis, John","May Day, 1992 - Camperdown Meatworkers' banner. Previous Control Number: UMA/I/883 Previous Control Number: JE350-40; 200901 Item: [1999.0081.00673] ""May Day, 1992 - Camperdown Meatworkers' banner.""",http://trove.nla.gov.au/version/227009018,http://hdl.handle.net/11343/76686,http://gallery.its.unimelb.edu.au/imu/imu.php?request=multimedia&irn=105256
206003155,227009020,"Margret Roadknight at Movement Against Uranium Mining march, 3rd August 1978","Ellis, John","Margret Roadknight, popular feminist, folk and anti-war singer, at Movement Against Uranium Mining march, 3rd August 1978. Previous Control Number: UMA/I/525 Previous Control Number: JE160-36; 200533 Item: [1999.0081.00675] ""Margret Roadknight at Movement Against Uranium Mining march, 3rd August 1978""",http://trove.nla.gov.au/version/227009020,http://hdl.handle.net/11343/76688,http://gallery.its.unimelb.edu.au/imu/imu.php?request=multimedia&irn=104763
206003159,227009030,"Arthur Grieg, Neville Hill and Alan Ritter at Dorothy Gibson's funeral, January 1978","Ellis, John","Dorothy Gibson's funeral, January 1978. Arthur Grieg, Neville Hill, Alan Ritter feature. Previous Control Number: UMA/I/382 Previous Control Number: JE145-21; 200390 Item: [1999.0081.00685] ""Arthur Grieg, Neville Hill and Alan Ritter at Dorothy Gibson's funeral, January 1978""",http://trove.nla.gov.au/version/227009030,http://hdl.handle.net/11343/76698,http://gallery.its.unimelb.edu.au/imu/imu.php?request=multimedia&irn=104694
206003161,227009032,"Omega protest, 10th November 1978","Ellis, John","This protest against the U.S. Navy's Omega base was held outside the offices of building contractors E. A. Watts. They tendered for and I think finally got the contract to build the base. Previous Control Number: UMA/I/559 Previous Control Number: JE171-03; 200567 Item: [1999.0081.00687] ""Omega protest, 10th November 1978""",http://trove.nla.gov.au/version/227009032,http://hdl.handle.net/11343/76700,http://gallery.its.unimelb.edu.au/imu/imu.php?request=multimedia&irn=104784
206003163,227009036,"Wally Curran at May Day rally, 1991.","Ellis, John","Wally Curran (Meatworkers' Union secretary) at May Day rally, 1991. Previous Control Number: UMA/I/870 Previous Control Number: JE326-07; 200888 Item: [1999.0081.00691] ""Wally Curran at May Day rally, 1991.""",http://trove.nla.gov.au/version/227009036,http://hdl.handle.net/11343/76704,http://gallery.its.unimelb.edu.au/imu/imu.php?request=multimedia&irn=105206
206003165,227009039,Bill Hartley speaking at a Palestine Liberation Organisation (PLO) demonstration.,"Ellis, John","Bill Hartley speaking at the Palestine Liberation Organisation (PLO) demonstration in the City Square, Melbourne. February 1975. Previous Control Number: UMA/I/217 Previous Control Number: JE052-22; 200217 Item: [1999.0081.00694] ""Bill Hartley speaking at a Palestine Liberation Organisation (PLO) demonstration.""",http://trove.nla.gov.au/version/227009039,http://hdl.handle.net/11343/76707,http://gallery.its.unimelb.edu.au/imu/imu.php?request=multimedia&irn=104443
206003171,227009051,"Banner at the Roxby Downs uranium mine protest, August 1983.","Ellis, John","""Uranium unleashes nuclear war"" banner at the Roxby Downs uranium mine protest, August 1983. Previous Control Number: UMA/I/612 Previous Control Number: JE239-13; 200623 Item: [1999.0081.00706] ""Banner at the Roxby Downs uranium mine protest, August 1983.""",http://trove.nla.gov.au/version/227009051,http://hdl.handle.net/11343/76719,http://gallery.its.unimelb.edu.au/imu/imu.php?request=multimedia&irn=104965
206003181,227009066,"Rivna Green at Movement Against Uranium Mining march, 3rd August 1978","Ellis, John","Rivna Green (Koori activist) at Movement Against Uranium Mining march, 3rd August 1978. Previous Control Number: UMA/I/523 Previous Control Number: JE160-30; 200531 Item: [1999.0081.00721] ""Rivna Green at Movement Against Uranium Mining march, 3rd August 1978""",http://trove.nla.gov.au/version/227009066,http://hdl.handle.net/11343/76734,http://gallery.its.unimelb.edu.au/imu/imu.php?request=multimedia&irn=104761
206003183,227009068,Banners at the Palestine Liberation Organisation (PLO) demonstration.,"Ellis, John","Banners at the Palestine Liberation Organisation (PLO) demonstration in the City Square, Melbourne. February 1975. Previous Control Number: UMA/I/219 Previous Control Number: JE052-35; 200219 Item: [1999.0081.00723] ""Banners at the Palestine Liberation Organisation (PLO) demonstration.""",http://trove.nla.gov.au/version/227009068,http://hdl.handle.net/11343/76736,http://gallery.its.unimelb.edu.au/imu/imu.php?request=multimedia&irn=104445
206003185,227009071,May Day march in Swanston Street Melbourne 1975,"Ellis, John","May Day march in Melbourne 1975 in Swanston Street with banners Previous Control Number: UMA/I/115 Previous Control Number: JE067-19; 200103 Item: [1999.0081.00726] ""May Day march in Swanston Street Melbourne 1975""",http://trove.nla.gov.au/version/227009071,http://hdl.handle.net/11343/76739,http://gallery.its.unimelb.edu.au/imu/imu.php?request=multimedia&irn=104490
206003187,227009074,"May Day, 1982 - Australian Labor Party banner.","Ellis, John","May Day, 1982 - Australian Labor Party banner. Previous Control Number: UMA/I/575 Previous Control Number: JE221-23a; 200583 Item: [1999.0081.00729] ""May Day, 1982 - Australian Labor Party banner.""",http://trove.nla.gov.au/version/227009074,http://hdl.handle.net/11343/76742,http://gallery.its.unimelb.edu.au/imu/imu.php?request=multimedia&irn=104929
206003197,227009088,"Hiroshima Day rally with banner, 1979.","Ellis, John","""Uranium Kills"" banner outside the Hiroshima Day rally. A rally was held outside the Liberal Party offices in Exhibition Street on August 5, 1979. Previous Control Number: UMA/I/255 Previous Control Number: JE180-20; 200256 Item: [1999.0081.00743] ""Hiroshima Day rally with banner, 1979.""",http://trove.nla.gov.au/version/227009088,http://hdl.handle.net/11343/76756,http://gallery.its.unimelb.edu.au/imu/imu.php?request=multimedia&irn=104815
206003203,227009096,"&quot;Tumari&quot; at the Latin American concert at the Fairfield Park amphitheatre, 1990.","Ellis, John","""Tumari"" (drummer) at the Latin American concert at the Fairfield Park amphitheatre, 1990. Previous Control Number: UMA/I/748 Previous Control Number: JE291-16a; 200759 Item: [1999.0081.00751] """"Tumari"" at the Latin American concert at the Fairfield Park amphitheatre, 1990.""",http://trove.nla.gov.au/version/227009096,http://hdl.handle.net/11343/76764,http://gallery.its.unimelb.edu.au/imu/imu.php?request=multimedia&irn=105087
206003205,227009100,"Max Gillies at an Anti-Uranium Rally, 1981.","Ellis, John","Max Gillies at an Anti-Uranium Rally, 1981. Previous Control Number: UMA/I/484 Previous Control Number: JE213-18; 200492 Item: [1999.0081.00755] ""Max Gillies at an Anti-Uranium Rally, 1981.""",http://trove.nla.gov.au/version/227009100,http://hdl.handle.net/11343/76768,http://gallery.its.unimelb.edu.au/imu/imu.php?request=multimedia&irn=104909
206003213,227009114,"Hiroshima Day, 1981 - &quot;No Nuclear War&quot; banner.","Ellis, John","Hiroshima Day, 8th August 1981 - ""No Nuclear War"" banner. Previous Control Number: UMA/I/479 Previous Control Number: JE208-32a; 200487 Item: [1999.0081.00769] ""Hiroshima Day, 1981 - ""No Nuclear War"" banner.""",http://trove.nla.gov.au/version/227009114,http://hdl.handle.net/11343/76782,http://gallery.its.unimelb.edu.au/imu/imu.php?request=multimedia&irn=104904
206003223,227009128,"George Coote  at U.S.S. Truxtun protest, Station Pier, September 1976","Ellis, John","This demonstration was held at Station Pier when the US Navy nuclear-armed warship Truxtun berthed, September 1976. George Coote features. Previous Control Number: UMA/I/279 Previous Control Number: JE110-12; 200280 Item: [1999.0081.00783] ""George Coote  at U.S.S. Truxtun protest, Station Pier, September 1976""",http://trove.nla.gov.au/version/227009128,http://hdl.handle.net/11343/76796,http://gallery.its.unimelb.edu.au/imu/imu.php?request=multimedia&irn=104600
206003188,227009077,Australian Labor party election rally with Don Dunstan.,"Ellis, John","Don Dunstan at an Australian Labor party election rally for Tony Ross in Cheltenham, December 1975. Previous Control Number: UMA/I/241 Previous Control Number: JE086-26; 200242 Item: [1999.0081.00732] ""Australian Labor party election rally with Don Dunstan.""",http://trove.nla.gov.au/version/227009077,http://hdl.handle.net/11343/76745,http://gallery.its.unimelb.edu.au/imu/imu.php?request=multimedia&irn=104537
206003190,227009080,Max Teichmann at CICD non-aligned conference,"Ellis, John","The Congress for International Co-operation and Disarmament convened a non-aligned Foreign Policy Conference, 2nd-3rd October 1976. Dr Max Teichmann, lecturer in politics at Monash University, features. Previous Control Number: UMA/I/292 Previous Control Number: JE113-20a; 200293 Item: [1999.0081.00735] ""Max Teichmann at CICD non-aligned conference""",http://trove.nla.gov.au/version/227009080,http://hdl.handle.net/11343/76748,http://gallery.its.unimelb.edu.au/imu/imu.php?request=multimedia&irn=104612
206003196,227009087,Vietnam war victory celebrations - Ted Bull.,"Ellis, John","Vietnam war victory celebrations in the city square - Ted Bull. Previous Control Number: UMA/I/121 Previous Control Number: JE068-07a; 200109 Item: [1999.0081.00742] ""Vietnam war victory celebrations - Ted Bull.""",http://trove.nla.gov.au/version/227009087,http://hdl.handle.net/11343/76755,http://gallery.its.unimelb.edu.au/imu/imu.php?request=multimedia&irn=104492
206003208,227009105,"May Day, 1981 - &quot;Australian Legal Workers Group&quot; banner.","Ellis, John","May Day, 3rd May 1981 - ""Australian Legal Workers Group"" banner. Previous Control Number: UMA/I/465 Previous Control Number: JE205-11; 200473 Item: [1999.0081.00760] ""May Day, 1981 - ""Australian Legal Workers Group"" banner.""",http://trove.nla.gov.au/version/227009105,http://hdl.handle.net/11343/76773,http://gallery.its.unimelb.edu.au/imu/imu.php?request=multimedia&irn=104890
206003210,227009110,"Fran Riley at Movement Against Uranium Mining march, 3rd August 1978","Ellis, John","Fran Riley (Barenger, CICD) at Movement Against Uranium Mining march, 3rd August 1978. Previous Control Number: UMA/I/510 Previous Control Number: JE159-23; 200518 Item: [1999.0081.00765] ""Fran Riley at Movement Against Uranium Mining march, 3rd August 1978""",http://trove.nla.gov.au/version/227009110,http://hdl.handle.net/11343/76778,http://gallery.its.unimelb.edu.au/imu/imu.php?request=multimedia&irn=104748
206003220,227009124,Tom Matthews and family at Seaspray.,"Ellis, John","Tom Matthews and family at Seaspray. They were a farming family opposed to the United States Navy Omega base. Previous Control Number: UMA/I/244 Previous Control Number: JE176-11a; 200245 Item: [1999.0081.00779] ""Tom Matthews and family at Seaspray.""",http://trove.nla.gov.au/version/227009124,http://hdl.handle.net/11343/76792,http://gallery.its.unimelb.edu.au/imu/imu.php?request=multimedia&irn=104804
206003222,227009126,Anti-Fraser government demonstration - Joan Coxsedge and Jim Simmonds.,"Ellis, John","Anti-Fraser government demonstration - Joan Coxsedge and Jim Simmonds. Previous Control Number: UMA/I/430 Previous Control Number: JE197-14; 200438 Item: [1999.0081.00781] ""Anti-Fraser government demonstration - Joan Coxsedge and Jim Simmonds.""",http://trove.nla.gov.au/version/227009126,http://hdl.handle.net/11343/76794,http://gallery.its.unimelb.edu.au/imu/imu.php?request=multimedia&irn=104856
206003224,227009129,"May Day, 1981 - Joan Coxsedge and Australian Labor Party women.","Ellis, John","May Day, 3rd May 1981 - Joan Coxsedge (right) and Australian Labor Party women. Previous Control Number: UMA/I/467 Previous Control Number: JE205-13; 200475 Item: [1999.0081.00784] ""May Day, 1981 - Joan Coxsedge and Australian Labor Party women.""",http://trove.nla.gov.au/version/227009129,http://hdl.handle.net/11343/76797,http://gallery.its.unimelb.edu.au/imu/imu.php?request=multimedia&irn=104892
206003232,227009140,May Day march in Melbourne 1975 with banner.,"Ellis, John","May Day march in Melbourne 1975 with Panhellenic Socialist Movement banner. Previous Control Number: UMA/I/113 Previous Control Number: JE067-09; 200101 Item: [1999.0081.00795] ""May Day march in Melbourne 1975 with banner.""",http://trove.nla.gov.au/version/227009140,http://hdl.handle.net/11343/76808,http://gallery.its.unimelb.edu.au/imu/imu.php?request=multimedia&irn=104487
206003238,227009149,"&quot;New Left Party&quot; banner at May Day rally, 1991.","Ellis, John","""New Left Party"" banner at May Day rally, 1991. Previous Control Number: UMA/I/872 Previous Control Number: JE326-11; 200890 Item: [1999.0081.00804] """"New Left Party"" banner at May Day rally, 1991.""",http://trove.nla.gov.au/version/227009149,http://hdl.handle.net/11343/76817,http://gallery.its.unimelb.edu.au/imu/imu.php?request=multimedia&irn=105208
206003240,227009155,"Float at the People for Nuclear Disarmament Palm Sunday Rally, April 1990.","Ellis, John","Float at the People for Nuclear Disarmament (PND) Palm Sunday Rally, April 1990. Previous Control Number: UMA/I/762 Previous Control Number: JE295-05; 200773 Item: [1999.0081.00810] ""Float at the People for Nuclear Disarmament Palm Sunday Rally, April 1990.""",http://trove.nla.gov.au/version/227009155,http://hdl.handle.net/11343/76823,http://gallery.its.unimelb.edu.au/imu/imu.php?request=multimedia&irn=105096
206003244,227009161,Jean McLean at CICD non-aligned conference,"Ellis, John","The Congress for International Co-operation and Disarmament convened a non-aligned Foreign Policy Conference, 2nd-3rd October 1976. Jean McLean features. Previous Control Number: UMA/I/285 Previous Control Number: JE112-22; 200286 Item: [1999.0081.00816] ""Jean McLean at CICD non-aligned conference""",http://trove.nla.gov.au/version/227009161,http://hdl.handle.net/11343/76829,http://gallery.its.unimelb.edu.au/imu/imu.php?request=multimedia&irn=104606
206003246,227009164,"May Day, 1981 - &quot;Victory to Nicaragua&quot; banner.","Ellis, John","May Day, 3rd May 1981 - ""Victory to Nicaragua"" banner. Previous Control Number: UMA/I/463 Previous Control Number: JE205-08; 200471 Item: [1999.0081.00819] ""May Day, 1981 - ""Victory to Nicaragua"" banner.""",http://trove.nla.gov.au/version/227009164,http://hdl.handle.net/11343/76832,http://gallery.its.unimelb.edu.au/imu/imu.php?request=multimedia&irn=104888
206003263,227009189,"Ralph Gibson at Dorothy Gibson's funeral, January 1978","Ellis, John","Dorothy Gibson's funeral, January 1978. Ralph Gibson (Dorothy's husband and secretary, Victorian branch of the Communist Party of Australia) features. Previous Control Number: UMA/I/379 Previous Control Number: JE145-14; 200387 Item: [1999.0081.00844] ""Ralph Gibson at Dorothy Gibson's funeral, January 1978""",http://trove.nla.gov.au/version/227009189,http://hdl.handle.net/11343/76857,http://gallery.its.unimelb.edu.au/imu/imu.php?request=multimedia&irn=104691
206003285,227009220,Union negotiators at the Herald strike,"Ellis, John","Printers strike - combined meeting of Age and Herald chapels, Assembly Hall, Melbourne Previous Control Number: UMA/I/345 Previous Control Number: JE078-33; 200349 Item: [1999.0081.00875] ""Union negotiators at the Herald strike""",http://trove.nla.gov.au/version/227009220,http://hdl.handle.net/11343/76888,http://gallery.its.unimelb.edu.au/imu/imu.php?request=multimedia&irn=104520
206003289,227009225,"Lloyd Edmonds at the Ralph Gibson Memorial, 1989","Ellis, John","Lloyd Edmonds at the Ralph Gibson Memorial, 1989, held at the Trades Hall. Previous Control Number: UMA/I/714 Previous Control Number: JE277-06a; 200725 Item: [1999.0081.00880] ""Lloyd Edmonds at the Ralph Gibson Memorial, 1989""",http://trove.nla.gov.au/version/227009225,http://hdl.handle.net/11343/76893,http://gallery.its.unimelb.edu.au/imu/imu.php?request=multimedia&irn=105057
206003258,227009182,"&quot;Socialist Party of Croatia&quot; banner at May Day rally, 1986.","Ellis, John","""Socialist Party of Croatia"" banner at May Day rally, 1986. Previous Control Number: UMA/I/645 Previous Control Number: JE255-98; 200656 Item: [1999.0081.00837] """"Socialist Party of Croatia"" banner at May Day rally, 1986.""",http://trove.nla.gov.au/version/227009182,http://hdl.handle.net/11343/76850,http://gallery.its.unimelb.edu.au/imu/imu.php?request=multimedia&irn=104991
206003266,227009192,"Peace flag at Persian Gulf war protest march, 18 January 1991.","Ellis, John","Peace flag at Persian Gulf war protest march, 18 January 1991. Previous Control Number: UMA/I/836 Previous Control Number: JE319-22; 200854 Item: [1999.0081.00847] ""Peace flag at Persian Gulf war protest march, 18 January 1991.""",http://trove.nla.gov.au/version/227009192,http://hdl.handle.net/11343/76860,http://gallery.its.unimelb.edu.au/imu/imu.php?request=multimedia&irn=105175
206003274,227009203,"Ralph Gibson Memorial, 1989","Ellis, John","Ralph Gibson Memorial, 1989, held at the Trades Hall. Previous Control Number: UMA/I/709 Previous Control Number: JE277-18a; 200720 Item: [1999.0081.00858] ""Ralph Gibson Memorial, 1989""",http://trove.nla.gov.au/version/227009203,http://hdl.handle.net/11343/76871,http://gallery.its.unimelb.edu.au/imu/imu.php?request=multimedia&irn=105060
206003276,227009208,"Hiroshima Day, 1981 - Jack Bilander.","Ellis, John","Hiroshima Day, 8th August 1981 - Jack Bilander. Previous Control Number: UMA/I/480 Previous Control Number: JE208-33a; 200488 Item: [1999.0081.00863] ""Hiroshima Day, 1981 - Jack Bilander.""",http://trove.nla.gov.au/version/227009208,http://hdl.handle.net/11343/76876,http://gallery.its.unimelb.edu.au/imu/imu.php?request=multimedia&irn=104905
206003282,227009215,"Joe Paollaci at the People for Nuclear Disarmament (PND) rally, March 1983.","Ellis, John","Joe Paollaci (Captain Moonlight Band) at the People for Nuclear Disarmament (PND) rally, March 1983. Previous Control Number: UMA/I/604 Previous Control Number: JE231-28; 200615 Item: [1999.0081.00870] ""Joe Paollaci at the People for Nuclear Disarmament (PND) rally, March 1983.""",http://trove.nla.gov.au/version/227009215,http://hdl.handle.net/11343/76883,http://gallery.its.unimelb.edu.au/imu/imu.php?request=multimedia&irn=104957
206003290,227009226,"Picket line at Hoechst chemical plant, 23rd October 1990.","Ellis, John","Picket line at Hoechst chemical plant, 23rd October 1990. The strike was called over a health and safety issue. Previous Control Number: UMA/I/798 Previous Control Number: JE307-23; 200809 Item: [1999.0081.00881] ""Picket line at Hoechst chemical plant, 23rd October 1990.""",http://trove.nla.gov.au/version/227009226,http://hdl.handle.net/11343/76894,http://gallery.its.unimelb.edu.au/imu/imu.php?request=multimedia&irn=105137
206003326,227009275,Ian Cohen checking radiation levels at Roxby Downs.,"Ellis, John","Ian Cohen checking radiation levels at Roxby Downs during the Roxby Downs uranium mine protest, September 1983. Previous Control Number: UMA/I/613 Previous Control Number: JE239-18; 200624 Item: [1999.0081.00930] ""Ian Cohen checking radiation levels at Roxby Downs.""",http://trove.nla.gov.au/version/227009275,http://hdl.handle.net/11343/76943,http://gallery.its.unimelb.edu.au/imu/imu.php?request=multimedia&irn=9235
206003328,227009280,"Protesters at Palm Sunday rally, April 1984.","Ellis, John","Protesters at Palm Sunday rally, April 1984, organized by the People for Nuclear Disarmament. The rally commenced at the gardens opposite the Arts Centre. Previous Control Number: UMA/I/625 Previous Control Number: JE246-30a; 200636 Item: [1999.0081.00935] ""Protesters at Palm Sunday rally, April 1984.""",http://trove.nla.gov.au/version/227009280,http://hdl.handle.net/11343/76948,http://gallery.its.unimelb.edu.au/imu/imu.php?request=multimedia&irn=9227
206003330,227009283,"Benny Zable at Palm Sunday rally, April 1984.","Ellis, John","Benny Zable at Palm Sunday rally, April 1984, organized by the People for Nuclear Disarmament. The rally commenced at the gardens opposite the Arts Centre. Previous Control Number: UMA/I/629 Previous Control Number: JE246-35a; 200640 Item: [1999.0081.00938] ""Benny Zable at Palm Sunday rally, April 1984.""",http://trove.nla.gov.au/version/227009283,http://hdl.handle.net/11343/76951,http://gallery.its.unimelb.edu.au/imu/imu.php?request=multimedia&irn=9236
206003336,227009291,Pauline and Harry Mitchell at reception for Dorothy Gibson.,"Ellis, John","Dorothy Gibson celebrates 50 years of peace activism; Congress for International Co-operation and Disarmament (CICD) reception held at Sam and Rosa Goldbloom's house, Caulfield. Previous Control Number: JE005_26 Previous Control Number: JE005_26; 39079 Item: [1999.0081.00946] ""Pauline and Harry Mitchell at reception for Dorothy Gibson.""",http://trove.nla.gov.au/version/227009291,http://hdl.handle.net/11343/76959,http://gallery.its.unimelb.edu.au/imu/imu.php?request=multimedia&irn=1606
206003338,227009293,"Hiroshima Day, 4/8/1974","Ellis, John","Hiroshima Day commemoration 4/8/1974. Jean Burgess, Patrick Nuzum, and Pauline Mitchell holding the Congress for International Co-operation and Disarmement (CICD) banner. Previous Control Number: JE026_21 Previous Control Number: JE026_21; 39081 Item: [1999.0081.00948] ""Hiroshima Day, 4/8/1974""",http://trove.nla.gov.au/version/227009293,http://hdl.handle.net/11343/76961,http://gallery.its.unimelb.edu.au/imu/imu.php?request=multimedia&irn=1608
206003340,227009295,Farewell for Jean Burgess,"Ellis, John","Patrick Nuzum, Bruce McPhie, Pauline Mitchell at the farewell event for Jean Burgess (CICD office worker) at Les and Dorothy Dalton's house, 251 Canning St., Carlton Previous Control Number: JE123_38 Previous Control Number: JE123_38; 39083 Item: [1999.0081.00950] ""Farewell for Jean Burgess""",http://trove.nla.gov.au/version/227009295,http://hdl.handle.net/11343/76963,http://gallery.its.unimelb.edu.au/imu/imu.php?request=multimedia&irn=1610
206003342,227009297,"US Truxton, Melbourne 1976","Ellis, John","Pauline Mitchell speaking in front of a banner reading  Uranium means more bombs . The nuclear powered cruiser, US Truxton, docked in Melbourne before heading to thePhillipines. Previous Control Number: JE111_09A Previous Control Number: JE111_09A; 39507 Item: [1999.0081.00952] ""US Truxton, Melbourne 1976""",http://trove.nla.gov.au/version/227009297,http://hdl.handle.net/11343/76965,http://gallery.its.unimelb.edu.au/imu/imu.php?request=multimedia&irn=1612
206003329,227009282,"Quilt at Palm Sunday rally, April 1984.","Ellis, John","""Now imagine peace"" quilt at Palm Sunday rally, April 1984, organized by the People for Nuclear Disarmament. The rally commenced at the gardens opposite the Arts Centre. Previous Control Number: UMA/I/630 Previous Control Number: JE246-37a:; 200641 Item: [1999.0081.00937] ""Quilt at Palm Sunday rally, April 1984.""",http://trove.nla.gov.au/version/227009282,http://hdl.handle.net/11343/76950,http://gallery.its.unimelb.edu.au/imu/imu.php?request=multimedia&irn=9225
206003333,227009288,Protesters at a rally against French nuclear tests,"Ellis, John","""French/Aussies together against nuclear testing"" and ""Mr Chirac! Think about your grandchildren)"" posters at a protest against French nuclear tests. Previous Control Number: JE093c-07; 124687 Item: [1999.0081.00943] ""Protesters at a rally against French nuclear tests""",http://trove.nla.gov.au/version/227009288,http://hdl.handle.net/11343/76956,http://gallery.its.unimelb.edu.au/imu/imu.php?request=multimedia&irn=9344
206003339,227009294,"Hiroshima Day March, 9/8/1975","Ellis, John","Norman Rothfield, Leslie Ebbels, and Pauline Mitchell, holding a banner which reads,  30th Commemoration March Hiroshima, Frankston Melbourne  Previous Control Number: JE073_43 Previous Control Number: JE073_43; 39082 Item: [1999.0081.00949] ""Hiroshima Day March, 9/8/1975""",http://trove.nla.gov.au/version/227009294,http://hdl.handle.net/11343/76962,http://gallery.its.unimelb.edu.au/imu/imu.php?request=multimedia&irn=1609
206003343,227009299,Pauline Mitchell at Alvie Booth's 90th birthday,"Ellis, John","Pauline Mitchell giving a speech at Alvie Booth's 90th birthday celebrations. Previous Control Number: JE397_24 Previous Control Number: JE397_24; 40299 Item: [1999.0081.00954] ""Pauline Mitchell at Alvie Booth's 90th birthday""",http://trove.nla.gov.au/version/227009299,http://hdl.handle.net/11343/76967,http://gallery.its.unimelb.edu.au/imu/imu.php?request=multimedia&irn=1620
206003237,227009146,Vietnam war victory celebrations - Congress for International Cooperation and Disarmament's offices.,"Ellis, John","John Ellis collected newspaper posters of the impending defeat of America and its allies in Vietnam and decorated the walls of Congress for International Cooperation and Disarmament's offices. Previous Control Number: UMA/I/118 Previous Control Number: JE068-41; 200106 Item: [1999.0081.00801] ""Vietnam war victory celebrations - Congress for International Cooperation and Disarmament's offices.""",http://trove.nla.gov.au/version/227009146,http://hdl.handle.net/11343/76814,http://gallery.its.unimelb.edu.au/imu/imu.php?request=multimedia&irn=104497
206002636,227008353,Nuclear-Free Pacific demonstration - Women's International League for Peace and Freedom members.,"Ellis, John","Nuclear-Free Pacific demonstration in the Melbourne City Square, 25th February 1981 - Women's International League for Peace and Freedom members. Previous Control Number: UMA/I/445 Previous Control Number: JE201-00; 200453 Item: [1999.0081.00008] ""Nuclear-Free Pacific demonstration - Women's International League for Peace and Freedom members.""",http://trove.nla.gov.au/version/227008353,http://hdl.handle.net/11343/76021,http://gallery.its.unimelb.edu.au/imu/imu.php?request=multimedia&irn=104868
206002640,227008357,"Senator Jo Valentine at Persian Gulf crisis meeting, 15th November, 1990.","Ellis, John","Senator Jo Valentine at Persian Gulf crisis meeting, 15th November, 1990. First public meeting held in the Brunswick Town Hall. Previous Control Number: UMA/I/820 Previous Control Number: JE313-28a; 200831 Item: [1999.0081.00012] ""Senator Jo Valentine at Persian Gulf crisis meeting, 15th November, 1990.""",http://trove.nla.gov.au/version/227008357,http://hdl.handle.net/11343/76025,http://gallery.its.unimelb.edu.au/imu/imu.php?request=multimedia&irn=105159
206002642,227008359,"Pat O'Shane launches a new feminist law magazine, 1993.","Ellis, John","Pat O'Shane launches a new feminist law magazine, 1993. Pat O'Shane (first Aboriginal magistrate) was the guest speaker at the launch of the magazine at the Law Faculty, University of Melbourne. Previous Control Number: UMA/I/909 Previous Control Number: JE381-37; 200927 Item: [1999.0081.00014] ""Pat O'Shane launches a new feminist law magazine, 1993.""",http://trove.nla.gov.au/version/227008359,http://hdl.handle.net/11343/76027,http://gallery.its.unimelb.edu.au/imu/imu.php?request=multimedia&irn=105280
206002646,227008363,"Archie Roach performs during Nelson Mandela's visit to Melbourne, 25th October 1990.","Ellis, John","Archie Roach performs during Nelson Mandela's visit to Melbourne, 25th October 1990. Australian trade union movement welcomed Nelson Mandela at the Melbourne Town Hall. Previous Control Number: UMA/I/809 Previous Control Number: JE310-11a; 200820 Item: [1999.0081.00018] ""Archie Roach performs during Nelson Mandela's visit to Melbourne, 25th October 1990.""",http://trove.nla.gov.au/version/227008363,http://hdl.handle.net/11343/76031,http://gallery.its.unimelb.edu.au/imu/imu.php?request=multimedia&irn=105148
206002629,227008346,Pauline Mitchell speaking outside the State Library of Victoria,"Ellis, John","Pauline Mitchell speaking outside the State Library of Victoria. Sign behind her reads ""Stop Jabiluka"". Photograph most likely taken at the 1998 Palm Sunday rally which focussed on protesting uranium mining in Jabiluka, Northern Territory. Previous Control Number: JE434_42 Previous Control Number: JE434_42; 40300 Item: [1999.0081.00001] ""Pauline Mitchell speaking outside the State Library of Victoria""",http://trove.nla.gov.au/version/227008346,http://hdl.handle.net/11343/76014,http://gallery.its.unimelb.edu.au/imu/imu.php?request=multimedia&irn=1621
206002658,227008375,"&quot;Fuck don't fight&quot; poster at Persian Gulf war protest march, 18th January 1991.","Ellis, John","""Fuck don't fight"" poster at Persian Gulf war protest march, 18 January 1991. Previous Control Number: UMA/I/833 Previous Control Number: JE319-18; 200844 Item: [1999.0081.00030] """"Fuck don't fight"" poster at Persian Gulf war protest march, 18th January 1991.""",http://trove.nla.gov.au/version/227008375,http://hdl.handle.net/11343/76043,http://gallery.its.unimelb.edu.au/imu/imu.php?request=multimedia&irn=105173
206002672,227008391,"Judy Small at the second Persian Gulf war protest march, 25 January 1991.","Ellis, John","Judy Small at the second Persian Gulf war protest march, 25 January 1991. Previous Control Number: UMA/I/858 Previous Control Number: JE321-02; 200876 Item: [1999.0081.00046] ""Judy Small at the second Persian Gulf war protest march, 25 January 1991.""",http://trove.nla.gov.au/version/227008391,http://hdl.handle.net/11343/76059,http://gallery.its.unimelb.edu.au/imu/imu.php?request=multimedia&irn=105195
206002673,227008392,"Public Sector Services union protest, 1992 - &quot;Public Service&quot; banner.","Ellis, John","Public Sector Services union protest, 1992 - ""Public Service"" banner. The Public Sector Services Union organised a massive rally against the Kennett Government's plans to sell off our public utilities. Previous Control Number: UMA/I/888 Previous Control Number: JE357-25; 200906 Item: [1999.0081.00047] ""Public Sector Services union protest, 1992 - ""Public Service"" banner.""",http://trove.nla.gov.au/version/227008392,http://hdl.handle.net/11343/76060,http://gallery.its.unimelb.edu.au/imu/imu.php?request=multimedia&irn=105260
